time,X,Y,Theta
0.25,0.76,0.08,0.14564404
0.25,0.8,0.08,0.16138116
0.25,0.84,0.08,0.17845783
0.25,0.88,0.08,0.19697186
0.25,0.92,0.08,0.21701196
0.25,0.96,0.08,0.23862307
0.25,1.0,0.08,0.26169342
0.25,0.0,0.12,-0.0072397403
0.25,0.04,0.12,-0.0020903386
0.25,0.08,0.12,0.0030219033
0.25,0.12,0.12,0.008135509
0.25,0.16,0.12,0.013308022
0.25,0.2,0.12,0.018618379
0.25,0.24,0.12,0.024141885
0.25,0.28,0.12,0.029952116
0.25,0.32,0.12,0.03610094
0.25,0.36,0.12,0.042650692
0.25,0.4,0.12,0.04966701
0.25,0.44,0.12,0.057218514
0.25,0.48,0.12,0.06537345
0.25,0.52,0.12,0.074203864
0.25,0.56,0.12,0.08378314
0.25,0.6,0.12,0.09418725
0.25,0.64,0.12,0.1054956
0.25,0.68,0.12,0.11778421
0.25,0.72,0.12,0.13113412
0.25,0.76,0.12,0.145632
0.25,0.8,0.12,0.16136594
0.25,0.84,0.12,0.17843613
0.25,0.88,0.12,0.19694537
0.25,0.92,0.12,0.21698321
0.25,0.96,0.12,0.23861843
0.25,1.0,0.12,0.26174998
0.25,0.0,0.16,-0.007279206
0.25,0.04,0.16,-0.0021350645
0.25,0.08,0.16,0.0029722191
0.25,0.12,0.16,0.008081421
0.25,0.16,0.16,0.013251036
0.25,0.2,0.16,0.018557817
0.25,0.24,0.16,0.024078708
0.25,0.28,0.16,0.029886603
0.25,0.32,0.16,0.03604404
0.25,0.36,0.16,0.04260306
0.25,0.4,0.16,0.04962807
0.25,0.44,0.16,0.05718673
0.25,0.48,0.16,0.065347865
0.25,0.52,0.16,0.07418245
0.25,0.56,0.16,0.083763584
0.25,0.6,0.16,0.0941678
0.25,0.64,0.16,0.10547376
0.25,0.68,0.16,0.11776326
0.25,0.72,0.16,0.1311121
0.25,0.76,0.16,0.14560872
0.25,0.8,0.16,0.16134116
0.25,0.84,0.16,0.17840673
0.25,0.88,0.16,0.19691113
0.25,0.92,0.16,0.21694775
0.25,0.96,0.16,0.2386
0.25,1.0,0.16,0.26179174
0.25,0.0,0.2,-0.0073302463
0.25,0.04,0.2,-0.002190698
0.25,0.08,0.2,0.0029119551
0.25,0.12,0.2,0.008017257
0.25,0.16,0.2,0.013184264
0.25,0.2,0.2,0.018488608
0.25,0.24,0.2,0.024007646
0.25,0.28,0.2,0.029813102
0.25,0.32,0.2,0.03596946
0.25,0.36,0.2,0.04253775
0.25,0.4,0.2,0.049571596
0.25,0.44,0.2,0.057138212
0.25,0.48,0.2,0.06530558
0.25,0.52,0.2,0.07414518
0.25,0.56,0.2,0.083729684
0.25,0.6,0.2,0.09413467
0.25,0.64,0.2,0.10543978
0.25,0.68,0.2,0.117727235
0.25,0.72,0.2,0.13107726
0.25,0.76,0.2,0.14557377
0.25,0.8,0.2,0.16130671
0.25,0.84,0.2,0.17837024
0.25,0.88,0.2,0.1968702
0.25,0.92,0.2,0.21690646
0.25,0.96,0.2,0.23856872
0.25,1.0,0.2,0.26182044
0.25,0.0,0.24,-0.0073932484
0.25,0.04,0.24,-0.002257362
0.25,0.08,0.24,0.0028403774
0.25,0.12,0.24,0.007943343
0.25,0.16,0.24,0.0131083205
0.25,0.2,0.24,0.018410888
0.25,0.24,0.24,0.023928763
0.25,0.28,0.24,0.02973299
0.25,0.32,0.24,0.03588699
0.25,0.36,0.24,0.042455275
0.25,0.4,0.24,0.049499087
0.25,0.44,0.24,0.057073995
0.25,0.48,0.24,0.06524839
0.25,0.52,0.24,0.074093506
0.25,0.56,0.24,0.083682306
0.25,0.6,0.24,0.094089285
0.25,0.64,0.24,0.10539408
0.25,0.68,0.24,0.117678784
0.25,0.72,0.24,0.1310283
0.25,0.76,0.24,0.1455248
0.25,0.8,0.24,0.16125971
0.25,0.84,0.24,0.17832303
0.25,0.88,0.24,0.19682088
0.25,0.92,0.24,0.21685833
0.25,0.96,0.24,0.23852676
0.25,1.0,0.24,0.26183674
0.25,0.0,0.28,-0.007466398
0.25,0.04,0.28,-0.0023352578
0.25,0.08,0.28,0.0027585477
0.25,0.12,0.28,0.007860005
0.25,0.16,0.28,0.013023563
0.25,0.2,0.28,0.018324956
0.25,0.24,0.28,0.023842743
0.25,0.28,0.28,0.029646123
0.25,0.32,0.28,0.035799235
0.25,0.36,0.28,0.042365313
0.25,0.4,0.28,0.0494106
0.25,0.44,0.28,0.056994863
0.25,0.48,0.28,0.0651773
0.25,0.52,0.28,0.07402855
0.25,0.56,0.28,0.08362162
0.25,0.6,0.28,0.094031796
0.25,0.64,0.28,0.105337605
0.25,0.68,0.28,0.117620826
0.25,0.72,0.28,0.13096648
0.25,0.76,0.28,0.14546329
0.25,0.8,0.28,0.16119877
0.25,0.84,0.28,0.17826341
0.25,0.88,0.28,0.19675998
0.25,0.92,0.28,0.21679857
0.25,0.96,0.28,0.23847476
0.25,1.0,0.28,0.2618366
0.25,0.0,0.32,-0.0075438693
0.25,0.04,0.32,-0.0024204627
0.25,0.08,0.32,0.002667904
0.25,0.12,0.32,0.007767439
0.25,0.16,0.32,0.012930069
0.25,0.2,0.32,0.018231358
0.25,0.24,0.32,0.023749964
0.25,0.28,0.32,0.029553501
0.25,0.32,0.32,0.035706177
0.25,0.36,0.32,0.042271234
0.25,0.4,0.32,0.049314454
0.25,0.44,0.32,0.056901827
0.25,0.48,0.32,0.06509317
0.25,0.52,0.32,0.073951244
0.25,0.56,0.32,0.08354955
0.25,0.6,0.32,0.09396294
0.25,0.64,0.32,0.10527052
0.25,0.68,0.32,0.11755319
0.25,0.72,0.32,0.13089575
0.25,0.76,0.32,0.14538938
0.25,0.8,0.32,0.16112462
0.25,0.84,0.32,0.17819156
0.25,0.88,0.32,0.19668812
0.25,0.92,0.32,0.21672603
0.25,0.96,0.32,0.23841201
0.25,1.0,0.32,0.2618149
0.25,0.0,0.36,-0.007623188
0.25,0.04,0.36,-0.0025070384
0.25,0.08,0.36,0.0025744364
0.25,0.12,0.36,0.0076690763
0.25,0.16,0.36,0.012829095
0.25,0.2,0.36,0.018130075
0.25,0.24,0.36,0.023650536
0.25,0.28,0.36,0.029455157
0.25,0.32,0.36,0.035608374
0.25,0.36,0.36,0.042173386
0.25,0.4,0.36,0.04921536
0.25,0.44,0.36,0.056800336
0.25,0.48,0.36,0.06499596
0.25,0.52,0.36,0.073862225
0.25,0.56,0.36,0.08346668
0.25,0.6,0.36,0.09388422
0.25,0.64,0.36,0.10519381
0.25,0.68,0.36,0.11747678
0.25,0.72,0.36,0.13081728
0.25,0.76,0.36,0.14530611
0.25,0.8,0.36,0.16103977
0.25,0.84,0.36,0.17810795
0.25,0.88,0.36,0.1966053
0.25,0.92,0.36,0.21664293
0.25,0.96,0.36,0.23833877
0.25,1.0,0.36,0.2617716
0.25,0.0,0.4,-0.0077046007
0.25,0.04,0.4,-0.002595462
0.25,0.08,0.4,0.0024808198
0.25,0.12,0.4,0.007570803
0.25,0.16,0.4,0.01272653
0.25,0.2,0.4,0.018024832
0.25,0.24,0.4,0.023544682
0.25,0.28,0.4,0.029351475
0.25,0.32,0.4,0.035505973
0.25,0.36,0.4,0.042071864
0.25,0.4,0.4,0.049113683
0.25,0.44,0.4,0.056697465
0.25,0.48,0.4,0.06489057
0.25,0.52,0.4,0.07376213
0.25,0.56,0.4,0.08337364
0.25,0.6,0.4,0.0937962
0.25,0.64,0.4,0.10510861
0.25,0.68,0.4,0.11739222
0.25,0.72,0.4,0.13073187
0.25,0.76,0.4,0.1452169
0.25,0.8,0.4,0.16094474
0.25,0.84,0.4,0.17801258
0.25,0.88,0.4,0.19651203
0.25,0.92,0.4,0.21655194
0.25,0.96,0.4,0.23825547
0.25,1.0,0.4,0.2617108
0.25,0.0,0.44,-0.0077884793
0.25,0.04,0.44,-0.0026857853
0.25,0.08,0.44,0.0023859106
0.25,0.12,0.44,0.007471733
0.25,0.16,0.44,0.012624498
0.25,0.2,0.44,0.017920893
0.25,0.24,0.44,0.02343961
0.25,0.28,0.44,0.029245146
0.25,0.32,0.44,0.03539989
0.25,0.36,0.44,0.041966844
0.25,0.4,0.44,0.049009442
0.25,0.44,0.44,0.056592926
0.25,0.48,0.44,0.06478472
0.25,0.52,0.44,0.07365393
0.25,0.56,0.44,0.08327106
0.25,0.6,0.44,0.09370003
0.25,0.64,0.44,0.10501612
0.25,0.68,0.44,0.11730134
0.25,0.72,0.44,0.13063987
0.25,0.76,0.44,0.14512208
0.25,0.8,0.44,0.16084406
0.25,0.84,0.44,0.17790762
0.25,0.88,0.44,0.19640951
0.25,0.92,0.44,0.21645351
0.25,0.96,0.44,0.23816209
0.25,1.0,0.44,0.26163715
0.25,0.0,0.48,-0.0078738555
0.25,0.04,0.48,-0.0027772672
0.25,0.08,0.48,0.0022908896
0.25,0.12,0.48,0.007373102
0.25,0.16,0.48,0.012522899
0.25,0.2,0.48,0.017818522
0.25,0.24,0.48,0.023337124
0.25,0.28,0.48,0.029142022
0.25,0.32,0.48,0.035295844
0.25,0.36,0.48,0.04186143
0.25,0.4,0.48,0.04890372
0.25,0.44,0.48,0.056487583
0.25,0.48,0.48,0.06467879
0.25,0.52,0.48,0.07354609
0.25,0.56,0.48,0.08316113
0.25,0.6,0.48,0.0935957
0.25,0.64,0.48,0.104916565
0.25,0.68,0.48,0.117204025
0.25,0.72,0.48,0.13054246
0.25,0.76,0.48,0.14502245
0.25,0.8,0.48,0.16073999
0.25,0.84,0.48,0.1777956
0.25,0.88,0.48,0.19629833
0.25,0.92,0.48,0.21634799
0.25,0.96,0.48,0.23805985
0.25,1.0,0.48,0.26155066
0.25,0.0,0.52,-0.007961318
0.25,0.04,0.52,-0.002870433
0.25,0.08,0.52,0.002195023
0.25,0.12,0.52,0.0072743595
0.25,0.16,0.52,0.0124221
0.25,0.2,0.52,0.017717712
0.25,0.24,0.52,0.023237178
0.25,0.28,0.52,0.029042501
0.25,0.32,0.52,0.03519599
0.25,0.36,0.52,0.041761454
0.25,0.4,0.52,0.048802063
0.25,0.44,0.52,0.05638387
0.25,0.48,0.52,0.064573355
0.25,0.52,0.52,0.073439345
0.25,0.56,0.52,0.08305167
0.25,0.6,0.52,0.093484506
0.25,0.64,0.52,0.10481057
0.25,0.68,0.52,0.117101625
0.25,0.72,0.52,0.13044119
0.25,0.76,0.52,0.144919
0.25,0.8,0.52,0.16063228
0.25,0.84,0.52,0.17768157
0.25,0.88,0.52,0.19617975
0.25,0.92,0.52,0.21623553
0.25,0.96,0.52,0.23795156
0.25,1.0,0.52,0.26145273
0.25,0.0,0.56,-0.0080507845
0.25,0.04,0.56,-0.0029648244
0.25,0.08,0.56,0.002098702
0.25,0.12,0.56,0.007175356
0.25,0.16,0.56,0.01232183
0.25,0.2,0.56,0.017618522
0.25,0.24,0.56,0.02313944
0.25,0.28,0.56,0.028946172
0.25,0.32,0.56,0.035100985
0.25,0.36,0.56,0.04166676
0.25,0.4,0.56,0.048707042
0.25,0.44,0.56,0.056287564
0.25,0.48,0.56,0.064474314
0.25,0.52,0.56,0.07333676
0.25,0.56,0.56,0.08294567
0.25,0.6,0.56,0.093374684
0.25,0.64,0.56,0.104699135
0.25,0.68,0.56,0.116994604
0.25,0.72,0.56,0.1303361
0.25,0.76,0.56,0.144813
0.25,0.8,0.56,0.16052267
0.25,0.84,0.56,0.17756699
0.25,0.88,0.56,0.19606021
0.25,0.92,0.56,0.2161166
0.25,0.96,0.56,0.23783784
0.25,1.0,0.56,0.26134583
0.25,0.0,0.6,-0.008142158
0.25,0.04,0.6,-0.00306011
0.25,0.08,0.6,0.0020017885
0.25,0.12,0.6,0.007076569
0.25,0.16,0.6,0.012221936
0.25,0.2,0.6,0.01752089
0.25,0.24,0.6,0.023044227
0.25,0.28,0.6,0.028853457
0.25,0.32,0.6,0.035010416
0.25,0.36,0.6,0.041577436
0.25,0.4,0.6,0.04861884
0.25,0.44,0.6,0.05619869
0.25,0.48,0.6,0.06438433
0.25,0.52,0.6,0.07324384
0.25,0.56,0.6,0.08284804
0.25,0.6,0.6,0.09327085
0.25,0.64,0.6,0.10458954
0.25,0.68,0.6,0.11688361
0.25,0.72,0.6,0.13022813
0.25,0.76,0.6,0.14470527
0.25,0.8,0.6,0.16041166
0.25,0.84,0.6,0.17745331
0.25,0.88,0.6,0.19594237
0.25,0.92,0.6,0.21599267
0.25,0.96,0.6,0.23771882
0.25,1.0,0.6,0.26123124
0.25,0.0,0.64,-0.008235309
0.25,0.04,0.64,-0.0031562895
0.25,0.08,0.64,0.0019041374
0.25,0.12,0.64,0.0069775134
0.25,0.16,0.64,0.012123048
0.25,0.2,0.64,0.017424975
0.25,0.24,0.64,0.022951491
0.25,0.28,0.64,0.028763976
0.25,0.32,0.64,0.034923665
0.25,0.36,0.64,0.041493583
0.25,0.4,0.64,0.048536766
0.25,0.44,0.64,0.05611796
0.25,0.48,0.64,0.06430333
0.25,0.52,0.64,0.07316094
0.25,0.56,0.64,0.082762025
0.25,0.6,0.64,0.093179874
0.25,0.64,0.64,0.10449098
0.25,0.68,0.64,0.11677602
0.25,0.72,0.64,0.1301174
0.25,0.76,0.64,0.14459582
0.25,0.8,0.64,0.16030161
0.25,0.84,0.64,0.17734164
0.25,0.88,0.64,0.19582601
0.25,0.92,0.64,0.21587037
0.25,0.96,0.64,0.23759504
0.25,1.0,0.64,0.2611124
0.25,0.0,0.68,-0.008330047
0.25,0.04,0.68,-0.0032536574
0.25,0.08,0.68,0.0018059015
0.25,0.12,0.68,0.006878305
0.25,0.16,0.68,0.012025073
0.25,0.2,0.68,0.017330699
0.25,0.24,0.68,0.022861248
0.25,0.28,0.68,0.028677618
0.25,0.32,0.68,0.03484169
0.25,0.36,0.68,0.04141528
0.25,0.4,0.68,0.048461076
0.25,0.44,0.68,0.056044407
0.25,0.48,0.68,0.06423062
0.25,0.52,0.68,0.07308828
0.25,0.56,0.68,0.08268759
0.25,0.6,0.68,0.093101576
0.25,0.64,0.68,0.10440716
0.25,0.68,0.68,0.11668347
0.25,0.72,0.68,0.1300146
0.25,0.76,0.68,0.14448771
0.25,0.8,0.68,0.16019273
0.25,0.84,0.68,0.17723244
0.25,0.88,0.68,0.19571356
0.25,0.92,0.68,0.21575224
0.25,0.96,0.68,0.23747073
0.25,1.0,0.68,0.26099026
0.25,0.0,0.72,-0.008426812
0.25,0.04,0.72,-0.0033520013
0.25,0.08,0.72,0.0017072596
0.25,0.12,0.72,0.0067790784
0.25,0.16,0.72,0.011927806
0.25,0.2,0.72,0.017238013
0.25,0.24,0.72,0.022773448
0.25,0.28,0.72,0.02859494
0.25,0.32,0.72,0.03476385
0.25,0.36,0.72,0.0413418
0.25,0.4,0.72,0.048391737
0.25,0.44,0.72,0.055978157
0.25,0.48,0.72,0.06416703
0.25,0.52,0.72,0.0730254
0.25,0.56,0.72,0.082624204
0.25,0.6,0.72,0.09303607
0.25,0.64,0.72,0.10433695
0.25,0.68,0.72,0.11660717
0.25,0.72,0.72,0.12992866
0.25,0.76,0.72,0.1443901
0.25,0.8,0.72,0.16009194
0.25,0.84,0.72,0.17712864
0.25,0.88,0.72,0.1956061
0.25,0.92,0.72,0.21563874
0.25,0.96,0.72,0.23734929
0.25,1.0,0.72,0.26086533
0.25,0.0,0.76,-0.008525409
0.25,0.04,0.76,-0.00345096
0.25,0.08,0.76,0.0016079955
0.25,0.12,0.76,0.006679591
0.25,0.16,0.76,0.011831667
0.25,0.2,0.76,0.017147306
0.25,0.24,0.76,0.022688225
0.25,0.28,0.76,0.02851563
0.25,0.32,0.76,0.03468992
0.25,0.36,0.76,0.041273467
0.25,0.4,0.76,0.04832877
0.25,0.44,0.76,0.055919655
0.25,0.48,0.76,0.06411175
0.25,0.52,0.76,0.072972514
0.25,0.56,0.76,0.082571864
0.25,0.6,0.76,0.09298296
0.25,0.64,0.76,0.1042812
0.25,0.68,0.76,0.11654628
0.25,0.72,0.76,0.12986025
0.25,0.76,0.76,0.14431189
0.25,0.8,0.76,0.16000444
0.25,0.84,0.76,0.17703709
0.25,0.88,0.76,0.19550869
0.25,0.92,0.76,0.21553326
0.25,0.96,0.76,0.23723479
0.25,1.0,0.76,0.2607441
0.25,0.0,0.8,-0.00862617
0.25,0.04,0.8,-0.0035513453
0.25,0.08,0.8,0.0015078858
0.25,0.12,0.8,0.0065799877
0.25,0.16,0.8,0.011736415
0.25,0.2,0.8,0.017057903
0.25,0.24,0.8,0.022605265
0.25,0.28,0.8,0.02843925
0.25,0.32,0.8,0.034620523
0.25,0.36,0.8,0.04121049
0.25,0.4,0.8,0.048271738
0.25,0.44,0.8,0.055868186
0.25,0.48,0.8,0.06406464
0.25,0.52,0.8,0.072929345
0.25,0.56,0.8,0.08253079
0.25,0.6,0.8,0.09294204
0.25,0.64,0.8,0.10423893
0.25,0.68,0.8,0.11650034
0.25,0.72,0.8,0.12980868
0.25,0.76,0.8,0.14425348
0.25,0.8,0.8,0.15993693
0.25,0.84,0.8,0.17695971
0.25,0.88,0.8,0.1954265
0.25,0.92,0.8,0.21544363
0.25,0.96,0.8,0.237134
0.25,1.0,0.8,0.26063022
0.25,0.0,0.84,-0.008727804
0.25,0.04,0.84,-0.003652487
0.25,0.08,0.84,0.0014071763
0.25,0.12,0.84,0.00648015
0.25,0.16,0.84,0.011641931
0.25,0.2,0.84,0.016970053
0.25,0.24,0.84,0.02252463
0.25,0.28,0.84,0.028366284
0.25,0.32,0.84,0.03455505
0.25,0.36,0.84,0.041152313
0.25,0.4,0.84,0.04822071
0.25,0.44,0.84,0.055823624
0.25,0.48,0.84,0.0640259
0.25,0.52,0.84,0.07289517
0.25,0.56,0.84,0.08250016
0.25,0.6,0.84,0.092913456
0.25,0.64,0.84,0.10421047
0.25,0.68,0.84,0.11646979
0.25,0.72,0.84,0.1297743
0.25,0.76,0.84,0.1442149
0.25,0.8,0.84,0.15989074
0.25,0.84,0.84,0.17690316
0.25,0.88,0.84,0.19535963
0.25,0.92,0.84,0.21537058
0.25,0.96,0.84,0.23705119
0.25,1.0,0.84,0.2605337
0.25,0.0,0.88,-0.008828953
0.25,0.04,0.88,-0.0037547536
0.25,0.08,0.88,0.0013058558
0.25,0.12,0.88,0.006380111
0.25,0.16,0.88,0.011548772
0.25,0.2,0.88,0.016884122
0.25,0.24,0.88,0.022446627
0.25,0.28,0.88,0.028296465
0.25,0.32,0.88,0.03449366
0.25,0.36,0.88,0.04109934
0.25,0.4,0.88,0.048175953
0.25,0.44,0.88,0.05578643
0.25,0.48,0.88,0.06399548
0.25,0.52,0.88,0.07287039
0.25,0.56,0.88,0.082479976
0.25,0.6,0.88,0.092896625
0.25,0.64,0.88,0.10419507
0.25,0.68,0.88,0.116453946
0.25,0.72,0.88,0.12975773
0.25,0.76,0.88,0.14419523
0.25,0.8,0.88,0.15986547
0.25,0.84,0.88,0.17686965
0.25,0.88,0.88,0.19531433
0.25,0.92,0.88,0.2153146
0.25,0.96,0.88,0.23698695
0.25,1.0,0.88,0.26045382
0.25,0.0,0.92,-0.0089269355
0.25,0.04,0.92,-0.003853947
0.25,0.08,0.92,0.0012050569
0.25,0.12,0.92,0.006280832
0.25,0.16,0.92,0.011456341
0.25,0.2,0.92,0.016799752
0.25,0.24,0.92,0.022370927
0.25,0.28,0.92,0.028229756
0.25,0.32,0.92,0.034436326
0.25,0.36,0.92,0.041051343
0.25,0.4,0.92,0.048136972
0.25,0.44,0.92,0.05575572
0.25,0.48,0.92,0.0639729
0.25,0.52,0.92,0.07285467
0.25,0.56,0.92,0.0824703
0.25,0.6,0.92,0.092891335
0.25,0.64,0.92,0.104192816
0.25,0.68,0.92,0.116453044
0.25,0.72,0.92,0.12975782
0.25,0.76,0.92,0.14419436
0.25,0.8,0.92,0.159861
0.25,0.84,0.92,0.17685807
0.25,0.88,0.92,0.19529288
0.25,0.92,0.92,0.21527989
0.25,0.96,0.92,0.23693925
0.25,1.0,0.92,0.26039156
0.25,0.0,0.96,-0.009021632
0.25,0.04,0.96,-0.0039500184
0.25,0.08,0.96,0.001107946
0.25,0.12,0.96,0.006184779
0.25,0.16,0.96,0.0113660805
0.25,0.2,0.96,0.016717128
0.25,0.24,0.96,0.022297565
0.25,0.28,0.96,0.028166406
0.25,0.32,0.96,0.03438288
0.25,0.36,0.96,0.041008182
0.25,0.4,0.96,0.048103638
0.25,0.44,0.96,0.055732235
0.25,0.48,0.96,0.0639583
0.25,0.52,0.96,0.0728482
0.25,0.56,0.96,0.08247096
0.25,0.6,0.96,0.09289791
0.25,0.64,0.96,0.10420342
0.25,0.68,0.96,0.11646693
0.25,0.72,0.96,0.12977514
0.25,0.76,0.96,0.14421195
0.25,0.8,0.96,0.15987653
0.25,0.84,0.96,0.17686878
0.25,0.88,0.96,0.1952954
0.25,0.92,0.96,0.21527031
0.25,0.96,0.96,0.23691045
0.25,1.0,0.96,0.2603469
0.25,0.0,1.0,-0.009113669
0.25,0.04,1.0,-0.004043095
0.25,0.08,1.0,0.0010137819
0.25,0.12,1.0,0.006093584
0.25,0.16,1.0,0.011280887
0.25,0.2,1.0,0.016639292
0.25,0.24,1.0,0.022227928
0.25,0.28,1.0,0.028106261
0.25,0.32,1.0,0.034333266
0.25,0.36,1.0,0.04096961
0.25,0.4,1.0,0.04807612
0.25,0.44,1.0,0.05571508
0.25,0.48,1.0,0.06395141
0.25,0.52,1.0,0.07285062
0.25,0.56,1.0,0.0824819
0.25,0.6,1.0,0.09291555
0.25,0.64,1.0,0.10422671
0.25,0.68,1.0,0.11649621
0.25,0.72,1.0,0.12980899
0.25,0.76,1.0,0.14424759
0.25,0.8,1.0,0.15991186
0.25,0.84,1.0,0.17690086
0.25,0.88,1.0,0.19532207
0.25,0.92,1.0,0.21528392
0.25,0.96,1.0,0.2369066
0.25,1.0,1.0,0.26032245
0.5,0.0,0.0,-0.005349558
0.5,0.04,0.0,0.0035738982
0.5,0.08,0.0,0.012611635
0.5,0.12,0.0,0.02179198
0.5,0.16,0.0,0.031144578
0.5,0.2,0.0,0.040700518
0.5,0.24,0.0,0.050532527
0.5,0.28,0.0,0.06070039
0.5,0.32,0.0,0.071244925
0.5,0.36,0.0,0.08221379
0.5,0.4,0.0,0.09366763
0.5,0.44,0.0,0.10566546
0.5,0.48,0.0,0.118268766
0.5,0.52,0.0,0.13154137
0.5,0.56,0.0,0.14554533
0.5,0.6,0.0,0.16033885
0.5,0.64,0.0,0.17598665
0.5,0.68,0.0,0.19255048
0.5,0.72,0.0,0.21009973
0.5,0.76,0.0,0.22869676
0.5,0.8,0.0,0.2484238
0.5,0.84,0.0,0.2693661
0.5,0.88,0.0,0.2916063
0.5,0.92,0.0,0.31522927
0.5,0.96,0.0,0.34030822
0.5,1.0,0.0,0.3668046
0.5,0.0,0.04,-0.0052607805
0.5,0.04,0.04,0.0036588684
0.5,0.08,0.04,0.012692355
0.5,0.12,0.04,0.021867428
0.5,0.16,0.04,0.031213675
0.5,0.2,0.04,0.040762898
0.5,0.24,0.04,0.05058826
0.5,0.28,0.04,0.060749933
0.5,0.32,0.04,0.071297616
0.5,0.36,0.04,0.082276225
0.5,0.4,0.04,0.09373725
0.5,0.44,0.04,0.10574071
0.5,0.48,0.04,0.11834808
0.5,0.52,0.04,0.13162228
0.5,0.56,0.04,0.14562714
0.5,0.6,0.04,0.16042116
0.5,0.64,0.04,0.17606694
0.5,0.68,0.04,0.19262643
0.5,0.72,0.04,0.21017435
0.5,0.76,0.04,0.22877634
0.5,0.8,0.04,0.24850525
0.5,0.84,0.04,0.2694468
0.5,0.88,0.04,0.29168925
0.5,0.92,0.04,0.3153162
0.5,0.96,0.04,0.34040448
0.5,1.0,0.04,0.36693084
0.5,0.0,0.08,-0.0051833615
0.5,0.04,0.08,0.0037329309
0.5,0.08,0.08,0.012762301
0.5,0.12,0.08,0.021932874
0.5,0.16,0.08,0.031273462
0.5,0.2,0.08,0.040816687
0.5,0.24,0.08,0.05063714
0.5,0.28,0.08,0.060793832
0.5,0.32,0.08,0.07133628
0.5,0.36,0.08,0.08231999
0.5,0.4,0.08,0.09378989
0.5,0.44,0.08,0.10580036
0.5,0.48,0.08,0.11841306
0.5,0.52,0.08,0.13168998
0.5,0.56,0.08,0.14569661
0.5,0.6,0.08,0.16049221
0.5,0.64,0.08,0.17613745
0.5,0.68,0.08,0.19269373
0.5,0.72,0.08,0.21023645
0.5,0.76,0.08,0.22884104
0.5,0.8,0.08,0.24857354
0.5,0.84,0.08,0.26951608
0.5,0.88,0.08,0.29175955
0.5,0.92,0.08,0.31538963
0.5,0.96,0.08,0.3404787
0.5,1.0,0.08,0.36702538
0.5,0.0,0.12,-0.005116485
0.5,0.04,0.12,0.0037968084
0.5,0.08,0.12,0.012822725
0.5,0.12,0.12,0.021989137
0.5,0.16,0.12,0.031324975
0.5,0.2,0.12,0.0408633
0.5,0.24,0.12,0.05067931
0.5,0.28,0.12,0.060832664
0.5,0.32,0.12,0.071370274
0.5,0.36,0.12,0.082349256
0.5,0.4,0.12,0.09382591
0.5,0.44,0.12,0.105845004
0.5,0.48,0.12,0.118463635
0.5,0.52,0.12,0.13174531
0.5,0.56,0.12,0.1457543
0.5,0.6,0.12,0.16055273
0.5,0.64,0.12,0.1761989
0.5,0.68,0.12,0.19275424
0.5,0.72,0.12,0.21029218
0.5,0.76,0.12,0.22889237
0.5,0.8,0.12,0.2486291
0.5,0.84,0.12,0.26957446
0.5,0.88,0.12,0.29181808
0.5,0.92,0.12,0.31545183
0.5,0.96,0.12,0.3405325
0.5,1.0,0.12,0.36708862
0.5,0.0,0.16,-0.0050604865
0.5,0.04,0.16,0.003850732
0.5,0.08,0.16,0.012873709
0.5,0.12,0.16,0.02203698
0.5,0.16,0.16,0.031368867
0.5,0.2,0.16,0.040902875
0.5,0.24,0.16,0.050716065
0.5,0.28,0.16,0.060866088
0.5,0.32,0.16,0.071400106
0.5,0.36,0.16,0.08237499
0.5,0.4,0.16,0.09384823
0.5,0.44,0.16,0.105875
0.5,0.48,0.16,0.11850162
0.5,0.52,0.16,0.13178888
0.5,0.56,0.16,0.14580144
0.5,0.6,0.16,0.16060354
0.5,0.64,0.16,0.17625254
0.5,0.68,0.16,0.19280739
0.5,0.72,0.16,0.21034278
0.5,0.76,0.16,0.2289375
0.5,0.8,0.16,0.24867326
0.5,0.84,0.16,0.26962227
0.5,0.88,0.16,0.29186726
0.5,0.92,0.16,0.31549907
0.5,0.96,0.16,0.3405659
0.5,1.0,0.16,0.3671203
0.5,0.0,0.2,-0.0050114915
0.5,0.04,0.2,0.0038952641
0.5,0.08,0.2,0.012916084
0.5,0.12,0.2,0.022076476
0.5,0.16,0.2,0.03140496
0.5,0.2,0.2,0.040936045
0.5,0.24,0.2,0.05074627
0.5,0.28,0.2,0.060894486
0.5,0.32,0.2,0.07142594
0.5,0.36,0.2,0.08239746
0.5,0.4,0.2,0.09386653
0.5,0.44,0.2,0.105890915
0.5,0.48,0.2,0.11852654
0.5,0.52,0.2,0.13182129
0.5,0.56,0.2,0.14583904
0.5,0.6,0.2,0.16064546
0.5,0.64,0.2,0.17629813
0.5,0.68,0.2,0.19285472
0.5,0.72,0.2,0.2103889
0.5,0.76,0.2,0.22897933
0.5,0.8,0.2,0.24870849
0.5,0.84,0.2,0.26965976
0.5,0.88,0.2,0.29190767
0.5,0.92,0.2,0.31552866
0.5,0.96,0.2,0.3405791
0.5,1.0,0.2,0.36712667
0.5,0.0,0.24,-0.0049674883
0.5,0.04,0.24,0.003934771
0.5,0.08,0.24,0.012950696
0.5,0.12,0.24,0.022107907
0.5,0.16,0.24,0.03143412
0.5,0.2,0.24,0.040962815
0.5,0.24,0.24,0.050771363
0.5,0.28,0.24,0.060918108
0.5,0.32,0.24,0.07144813
0.5,0.36,0.24,0.08241719
